price,address,bds,ba,sqft 
"$379,500","1301 Madeline Dr, El Paso, TX 79902",6,3,"3,458"
"$87,000","5700 Evanbrook Ter, Oklahoma City, OK 73135",3,2,"1,120"
"$85,000","3031 W Monroe St, Sandusky, OH 44870",3,2,"1,392"
"$489,000","1613 Butch Cassidy Trl, Wimauma, FL 33598",3,3,"1,701"
"$24,900","122 Cathedral Dr LOT 8, Crossville, TN 38558",0.31,Null,Null
"$149,900","149 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$247,000","3953 Ambrose Ct, Ellenwood, GA 30294",4,3,"3,044"
"$219,900","6154 3rd Ave, Lucerne, CA 95458",3,3,"1,512"
"$155,000","706 Huval Dr, Broussard, LA 70518",3,2,"1,381"
"$750,000","3281 Arden Dr, Woodbury, MN 55129",5,5,"4,474"
"$335,000","1399 Cooper Dr, Naples, FL 34103",3,2,864
"$220,000","2904 Crossroads Dr, Longview, TX 75605",3,2,"2,211"
"$299,000","2517 Glenkirk Dr, Burlington, NC 27215",3,3,"2,385"
"$89,500","907 Leggett Rd, Rocky Mount, NC 27801",2,2,"1,680"
"$235,900","3632 Avon Dr, Woodbury, MN 55125",2,2,"1,556"
"$22,900","NULL-TBD8 Spruce St, Fountain City, WI 54629",--,Null,Null
"$20,900","NULL-TBD2 Spruce St, Fountain City, WI 54629",--,Null,Null
"$200,000","Grassy Poin, Cook, MN 55723",--,Null,Null
"$105,000","219 40th Street Dr SE APT 206, Cedar Rapids, IA 52403",2,1,"1,100"
"$80,000","8104 Apple Tree Ln, Waterford, WI 53185",3,1,"1,176"
"Est. $160,878","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,475","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$169,900","2004 Casadel Ave, Baltimore, MD 21230",4,2,"1,208"
"$535,090","527 Woodsy Pine Ct, Conroe, TX",5,5,"3,762"
"$247,000","12 Ingerson Rd, Ashby, MA 01431",3,2,"1,865"
"$6,900","0 Hekili Dr, Bastrop, TX 78602","10,802",Null,Null
"$299,900","1654 E Joseph Way, Gilbert, AZ 85295",4,3.5,"2,102"
"$265,765","117 Pomelo St, Huntsville, AL 35811",4,3,"2,574"
"$251,875","115 Pomelo St, Huntsville, AL 35811",3,3,"2,109"
"$1,650,000","3690 Buck Island Dr, Guntersville, AL 35976",4,6,"4,775"
"$232,725","205 Oracle Cir, Huntsville, AL 35811",3,2,"1,830"
"$185,000","110 Dove Haven Ln, Hendersonville, NC 28791",2,1,"1,239"
"$182,900","903 6th Ave W, Lemmon, SD 57638",4,3,"2,992"
"$224,900","3047 N 121st St, Wauwatosa, WI 53222",3,2,"1,925"
"$184,555","8941 Broken Spoke Dr, Lincoln, NE 68507",3,3,"1,739"
"$387,500","1156 Abbott Ln, Sun Prairie, WI 53590",3,3,"2,281"
"$200,000","4510 N Key Dr APT 303, North Fort Myers, FL 33903",2,2,"1,058"
"$239,900","106 Traders Station Rd, Summerville, SC 29486",4,3,"1,788"
"$379,500","1301 Madeline Dr, El Paso, TX 79902",6,3,"3,458"
"$87,000","5700 Evanbrook Ter, Oklahoma City, OK 73135",3,2,"1,120"
"$85,000","3031 W Monroe St, Sandusky, OH 44870",3,2,"1,392"
"$489,000","1613 Butch Cassidy Trl, Wimauma, FL 33598",3,3,"1,701"
"$24,900","122 Cathedral Dr LOT 8, Crossville, TN 38558",0.31,Null,Null
"$149,900","149 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$247,000","3953 Ambrose Ct, Ellenwood, GA 30294",4,3,"3,044"
"$219,900","6154 3rd Ave, Lucerne, CA 95458",3,3,"1,512"
"$155,000","706 Huval Dr, Broussard, LA 70518",3,2,"1,381"
"$750,000","3281 Arden Dr, Woodbury, MN 55129",5,5,"4,474"
"$335,000","1399 Cooper Dr, Naples, FL 34103",3,2,864
"$220,000","2904 Crossroads Dr, Longview, TX 75605",3,2,"2,211"
"$89,500","907 Leggett Rd, Rocky Mount, NC 27801",2,2,"1,680"
"$299,000","2517 Glenkirk Dr, Burlington, NC 27215",3,3,"2,385"
"$20,900","NULL-TBD2 Spruce St, Fountain City, WI 54629",--,Null,Null
"$22,900","NULL-TBD8 Spruce St, Fountain City, WI 54629",--,Null,Null
"$235,900","3632 Avon Dr, Woodbury, MN 55125",2,2,"1,556"
"$200,000","Grassy Poin, Cook, MN 55723",--,Null,Null
"$105,000","219 40th Street Dr SE APT 206, Cedar Rapids, IA 52403",2,1,"1,100"
"$80,000","8104 Apple Tree Ln, Waterford, WI 53185",3,1,"1,176"
"Est. $161,089","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,362","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$535,090","527 Woodsy Pine Ct, Conroe, TX",5,5,"3,762"
"$247,000","12 Ingerson Rd, Ashby, MA 01431",3,2,"1,865"
"$6,900","0 Hekili Dr, Bastrop, TX 78602","10,802",Null,Null
"$299,900","1654 E Joseph Way, Gilbert, AZ 85295",4,3.5,"2,102"
"$232,725","205 Oracle Cir, Huntsville, AL 35811",3,2,"1,830"
"$251,875","115 Pomelo St, Huntsville, AL 35811",3,3,"2,109"
"$1,650,000","3690 Buck Island Dr, Guntersville, AL 35976",4,6,"4,775"
"$265,765","117 Pomelo St, Huntsville, AL 35811",4,3,"2,574"
"$185,000","110 Dove Haven Ln, Hendersonville, NC 28791",2,1,"1,239"
"$182,900","903 6th Ave W, Lemmon, SD 57638",4,3,"2,992"
"$224,900","3047 N 121st St, Wauwatosa, WI 53222",3,2,"1,925"
"$184,555","8941 Broken Spoke Dr, Lincoln, NE 68507",3,3,"1,739"
"$387,500","1156 Abbott Ln, Sun Prairie, WI 53590",3,3,"2,281"
"$200,000","4510 N Key Dr APT 303, North Fort Myers, FL 33903",2,2,"1,058"
"$239,900","106 Traders Station Rd, Summerville, SC 29486",4,3,"1,788"
"$379,500","1301 Madeline Dr, El Paso, TX 79902",6,3,"3,458"
"$87,000","5700 Evanbrook Ter, Oklahoma City, OK 73135",3,2,"1,120"
"$85,000","3031 W Monroe St, Sandusky, OH 44870",3,2,"1,392"
"$489,000","1613 Butch Cassidy Trl, Wimauma, FL 33598",3,3,"1,701"
"$24,900","122 Cathedral Dr LOT 8, Crossville, TN 38558",0.31,Null,Null
"$149,900","149 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$247,000","3953 Ambrose Ct, Ellenwood, GA 30294",4,3,"3,044"
"$219,900","6154 3rd Ave, Lucerne, CA 95458",3,3,"1,512"
"$155,000","706 Huval Dr, Broussard, LA 70518",3,2,"1,381"
"$750,000","3281 Arden Dr, Woodbury, MN 55129",5,5,"4,474"
"$335,000","1399 Cooper Dr, Naples, FL 34103",3,2,864
"$220,000","2904 Crossroads Dr, Longview, TX 75605",3,2,"2,211"
"$299,000","2517 Glenkirk Dr, Burlington, NC 27215",3,3,"2,385"
"$89,500","907 Leggett Rd, Rocky Mount, NC 27801",2,2,"1,680"
"$20,900","NULL-TBD2 Spruce St, Fountain City, WI 54629",--,Null,Null
"$22,900","NULL-TBD8 Spruce St, Fountain City, WI 54629",--,Null,Null
"$235,900","3632 Avon Dr, Woodbury, MN 55125",2,2,"1,556"
"$200,000","Grassy Poin, Cook, MN 55723",--,Null,Null
"$105,000","219 40th Street Dr SE APT 206, Cedar Rapids, IA 52403",2,1,"1,100"
"$80,000","8104 Apple Tree Ln, Waterford, WI 53185",3,1,"1,176"
"$400,000","908 Maryland Ave, Kenner, LA 70062",5,2,"2,280"
"Est. $160,878","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,362","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$535,090","527 Woodsy Pine Ct, Conroe, TX",5,5,"3,762"
"$6,900","0 Hekili Dr, Bastrop, TX 78602","10,802",Null,Null
"$299,900","1654 E Joseph Way, Gilbert, AZ 85295",4,3.5,"2,102"
"$232,725","205 Oracle Cir, Huntsville, AL 35811",3,2,"1,830"
"$251,875","115 Pomelo St, Huntsville, AL 35811",3,3,"2,109"
"$265,765","117 Pomelo St, Huntsville, AL 35811",4,3,"2,574"
"$1,650,000","3690 Buck Island Dr, Guntersville, AL 35976",4,6,"4,775"
"$185,000","110 Dove Haven Ln, Hendersonville, NC 28791",2,1,"1,239"
"$182,900","903 6th Ave W, Lemmon, SD 57638",4,3,"2,992"
"$224,900","3047 N 121st St, Wauwatosa, WI 53222",3,2,"1,925"
"$184,555","8941 Broken Spoke Dr, Lincoln, NE 68507",3,3,"1,739"
"$387,500","1156 Abbott Ln, Sun Prairie, WI 53590",3,3,"2,281"
"$200,000","4510 N Key Dr APT 303, North Fort Myers, FL 33903",2,2,"1,058"
"$239,900","106 Traders Station Rd, Summerville, SC 29486",4,3,"1,788"
"$379,500","1301 Madeline Dr, El Paso, TX 79902",6,3,"3,458"
"$87,000","5700 Evanbrook Ter, Oklahoma City, OK 73135",3,2,"1,120"
"$85,000","3031 W Monroe St, Sandusky, OH 44870",3,2,"1,392"
"$489,000","1613 Butch Cassidy Trl, Wimauma, FL 33598",3,3,"1,701"
"$24,900","122 Cathedral Dr LOT 8, Crossville, TN 38558",0.31,Null,Null
"$149,900","149 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$247,000","3953 Ambrose Ct, Ellenwood, GA 30294",4,3,"3,044"
"$219,900","6154 3rd Ave, Lucerne, CA 95458",3,3,"1,512"
"$155,000","706 Huval Dr, Broussard, LA 70518",3,2,"1,381"
"$750,000","3281 Arden Dr, Woodbury, MN 55129",5,5,"4,474"
"$335,000","1399 Cooper Dr, Naples, FL 34103",3,2,864
"$220,000","2904 Crossroads Dr, Longview, TX 75605",3,2,"2,211"
"$299,000","2517 Glenkirk Dr, Burlington, NC 27215",3,3,"2,385"
"$89,500","907 Leggett Rd, Rocky Mount, NC 27801",2,2,"1,680"
"$20,900","NULL-TBD2 Spruce St, Fountain City, WI 54629",--,Null,Null
"$22,900","NULL-TBD8 Spruce St, Fountain City, WI 54629",--,Null,Null
"$235,900","3632 Avon Dr, Woodbury, MN 55125",2,2,"1,556"
"$200,000","Grassy Poin, Cook, MN 55723",--,Null,Null
"$105,000","219 40th Street Dr SE APT 206, Cedar Rapids, IA 52403",2,1,"1,100"
"$80,000","8104 Apple Tree Ln, Waterford, WI 53185",3,1,"1,176"
"$400,000","908 Maryland Ave, Kenner, LA 70062",5,2,"2,280"
"$249,900","3116 E St SE, Washington, DC 20019",2,1,818
"Est. $160,878","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,475","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$169,900","2004 Casadel Ave, Baltimore, MD 21230",4,2,"1,208"
"$535,090","527 Woodsy Pine Ct, Conroe, TX",5,5,"3,762"
"$247,000","12 Ingerson Rd, Ashby, MA 01431",3,2,"1,865"
"$6,900","0 Hekili Dr, Bastrop, TX 78602","10,802",Null,Null
"$299,900","1654 E Joseph Way, Gilbert, AZ 85295",4,3.5,"2,102"
"$265,765","117 Pomelo St, Huntsville, AL 35811",4,3,"2,574"
"$251,875","115 Pomelo St, Huntsville, AL 35811",3,3,"2,109"
"$1,650,000","3690 Buck Island Dr, Guntersville, AL 35976",4,6,"4,775"
"$232,725","205 Oracle Cir, Huntsville, AL 35811",3,2,"1,830"
"$185,000","110 Dove Haven Ln, Hendersonville, NC 28791",2,1,"1,239"
"$182,900","903 6th Ave W, Lemmon, SD 57638",4,3,"2,992"
"$224,900","3047 N 121st St, Wauwatosa, WI 53222",3,2,"1,925"
"$184,555","8941 Broken Spoke Dr, Lincoln, NE 68507",3,3,"1,739"
"$387,500","1156 Abbott Ln, Sun Prairie, WI 53590",3,3,"2,281"
"$200,000","4510 N Key Dr APT 303, North Fort Myers, FL 33903",2,2,"1,058"
"$239,900","106 Traders Station Rd, Summerville, SC 29486",4,3,"1,788"
"$379,500","1301 Madeline Dr, El Paso, TX 79902",6,3,"3,458"
"$87,000","5700 Evanbrook Ter, Oklahoma City, OK 73135",3,2,"1,120"
"$85,000","3031 W Monroe St, Sandusky, OH 44870",3,2,"1,392"
"$489,000","1613 Butch Cassidy Trl, Wimauma, FL 33598",3,3,"1,701"
"$24,900","122 Cathedral Dr LOT 8, Crossville, TN 38558",0.31,Null,Null
"$149,900","149 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$247,000","3953 Ambrose Ct, Ellenwood, GA 30294",4,3,"3,044"
"$219,900","6154 3rd Ave, Lucerne, CA 95458",3,3,"1,512"
"$155,000","706 Huval Dr, Broussard, LA 70518",3,2,"1,381"
"$750,000","3281 Arden Dr, Woodbury, MN 55129",5,5,"4,474"
"$335,000","1399 Cooper Dr, Naples, FL 34103",3,2,864
"$220,000","2904 Crossroads Dr, Longview, TX 75605",3,2,"2,211"
"$299,000","2517 Glenkirk Dr, Burlington, NC 27215",3,3,"2,385"
"$89,500","907 Leggett Rd, Rocky Mount, NC 27801",2,2,"1,680"
"$20,900","NULL-TBD2 Spruce St, Fountain City, WI 54629",--,Null,Null
"$22,900","NULL-TBD8 Spruce St, Fountain City, WI 54629",--,Null,Null
"$235,900","3632 Avon Dr, Woodbury, MN 55125",2,2,"1,556"
"$200,000","Grassy Poin, Cook, MN 55723",--,Null,Null
"$105,000","219 40th Street Dr SE APT 206, Cedar Rapids, IA 52403",2,1,"1,100"
"$80,000","8104 Apple Tree Ln, Waterford, WI 53185",3,1,"1,176"
"Est. $160,878","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,362","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$169,900","2004 Casadel Ave, Baltimore, MD 21230",4,2,"1,208"
"$535,090","527 Woodsy Pine Ct, Conroe, TX",5,5,"3,762"
"$247,000","12 Ingerson Rd, Ashby, MA 01431",3,2,"1,865"
"$6,900","0 Hekili Dr, Bastrop, TX 78602","10,802",Null,Null
"$299,900","1654 E Joseph Way, Gilbert, AZ 85295",4,3.5,"2,102"
"$232,725","205 Oracle Cir, Huntsville, AL 35811",3,2,"1,830"
"$251,875","115 Pomelo St, Huntsville, AL 35811",3,3,"2,109"
"$265,765","117 Pomelo St, Huntsville, AL 35811",4,3,"2,574"
"$1,650,000","3690 Buck Island Dr, Guntersville, AL 35976",4,6,"4,775"
"$185,000","110 Dove Haven Ln, Hendersonville, NC 28791",2,1,"1,239"
"$182,900","903 6th Ave W, Lemmon, SD 57638",4,3,"2,992"
"$224,900","3047 N 121st St, Wauwatosa, WI 53222",3,2,"1,925"
"$184,555","8941 Broken Spoke Dr, Lincoln, NE 68507",3,3,"1,739"
"$387,500","1156 Abbott Ln, Sun Prairie, WI 53590",3,3,"2,281"
"$200,000","4510 N Key Dr APT 303, North Fort Myers, FL 33903",2,2,"1,058"
"$239,900","106 Traders Station Rd, Summerville, SC 29486",4,3,"1,788"
"$379,500","1301 Madeline Dr, El Paso, TX 79902",6,3,"3,458"
"$87,000","5700 Evanbrook Ter, Oklahoma City, OK 73135",3,2,"1,120"
"$85,000","3031 W Monroe St, Sandusky, OH 44870",3,2,"1,392"
"$489,000","1613 Butch Cassidy Trl, Wimauma, FL 33598",3,3,"1,701"
"$24,900","122 Cathedral Dr LOT 8, Crossville, TN 38558",0.31,Null,Null
"$149,900","149 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$247,000","3953 Ambrose Ct, Ellenwood, GA 30294",4,3,"3,044"
"$219,900","6154 3rd Ave, Lucerne, CA 95458",3,3,"1,512"
"$155,000","706 Huval Dr, Broussard, LA 70518",3,2,"1,381"
"$750,000","3281 Arden Dr, Woodbury, MN 55129",5,5,"4,474"
"$335,000","1399 Cooper Dr, Naples, FL 34103",3,2,864
"$220,000","2904 Crossroads Dr, Longview, TX 75605",3,2,"2,211"
"$89,500","907 Leggett Rd, Rocky Mount, NC 27801",2,2,"1,680"
"$299,000","2517 Glenkirk Dr, Burlington, NC 27215",3,3,"2,385"
"$235,900","3632 Avon Dr, Woodbury, MN 55125",2,2,"1,556"
"$20,900","NULL-TBD2 Spruce St, Fountain City, WI 54629",--,Null,Null
"$22,900","NULL-TBD8 Spruce St, Fountain City, WI 54629",--,Null,Null
"$200,000","Grassy Poin, Cook, MN 55723",--,Null,Null
"$105,000","219 40th Street Dr SE APT 206, Cedar Rapids, IA 52403",2,1,"1,100"
"$80,000","8104 Apple Tree Ln, Waterford, WI 53185",3,1,"1,176"
"Est. $160,878","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,475","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$169,900","2004 Casadel Ave, Baltimore, MD 21230",4,2,"1,208"
"$535,090","527 Woodsy Pine Ct, Conroe, TX",5,5,"3,762"
"$247,000","12 Ingerson Rd, Ashby, MA 01431",3,2,"1,865"
"$6,900","0 Hekili Dr, Bastrop, TX 78602","10,802",Null,Null
"$299,900","1654 E Joseph Way, Gilbert, AZ 85295",4,3.5,"2,102"
"$265,765","117 Pomelo St, Huntsville, AL 35811",4,3,"2,574"
"$251,875","115 Pomelo St, Huntsville, AL 35811",3,3,"2,109"
"$1,650,000","3690 Buck Island Dr, Guntersville, AL 35976",4,6,"4,775"
"$232,725","205 Oracle Cir, Huntsville, AL 35811",3,2,"1,830"
"$185,000","110 Dove Haven Ln, Hendersonville, NC 28791",2,1,"1,239"
"$182,900","903 6th Ave W, Lemmon, SD 57638",4,3,"2,992"
"$224,900","3047 N 121st St, Wauwatosa, WI 53222",3,2,"1,925"
"$184,555","8941 Broken Spoke Dr, Lincoln, NE 68507",3,3,"1,739"
"$387,500","1156 Abbott Ln, Sun Prairie, WI 53590",3,3,"2,281"
"$200,000","4510 N Key Dr APT 303, North Fort Myers, FL 33903",2,2,"1,058"
"$239,900","106 Traders Station Rd, Summerville, SC 29486",4,3,"1,788"
"$379,500","1301 Madeline Dr, El Paso, TX 79902",6,3,"3,458"
"$87,000","5700 Evanbrook Ter, Oklahoma City, OK 73135",3,2,"1,120"
"$85,000","3031 W Monroe St, Sandusky, OH 44870",3,2,"1,392"
"$489,000","1613 Butch Cassidy Trl, Wimauma, FL 33598",3,3,"1,701"
"$24,900","122 Cathedral Dr LOT 8, Crossville, TN 38558",0.31,Null,Null
"$149,900","149 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$247,000","3953 Ambrose Ct, Ellenwood, GA 30294",4,3,"3,044"
"$219,900","6154 3rd Ave, Lucerne, CA 95458",3,3,"1,512"
"$155,000","706 Huval Dr, Broussard, LA 70518",3,2,"1,381"
"$750,000","3281 Arden Dr, Woodbury, MN 55129",5,5,"4,474"
"$335,000","1399 Cooper Dr, Naples, FL 34103",3,2,864
"$220,000","2904 Crossroads Dr, Longview, TX 75605",3,2,"2,211"
"$89,500","907 Leggett Rd, Rocky Mount, NC 27801",2,2,"1,680"
"$299,000","2517 Glenkirk Dr, Burlington, NC 27215",3,3,"2,385"
"$20,900","NULL-TBD2 Spruce St, Fountain City, WI 54629",--,Null,Null
"$22,900","NULL-TBD8 Spruce St, Fountain City, WI 54629",--,Null,Null
"$235,900","3632 Avon Dr, Woodbury, MN 55125",2,2,"1,556"
"$200,000","Grassy Poin, Cook, MN 55723",--,Null,Null
"$105,000","219 40th Street Dr SE APT 206, Cedar Rapids, IA 52403",2,1,"1,100"
"$80,000","8104 Apple Tree Ln, Waterford, WI 53185",3,1,"1,176"
"Est. $160,878","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $231,362","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$169,900","2004 Casadel Ave, Baltimore, MD 21230",4,2,"1,208"
"$535,090","527 Woodsy Pine Ct, Conroe, TX",5,5,"3,762"
"$247,000","12 Ingerson Rd, Ashby, MA 01431",3,2,"1,865"
"$6,900","0 Hekili Dr, Bastrop, TX 78602","10,802",Null,Null
"$299,900","1654 E Joseph Way, Gilbert, AZ 85295",4,3.5,"2,102"
"$1,650,000","3690 Buck Island Dr, Guntersville, AL 35976",4,6,"4,775"
"$265,765","117 Pomelo St, Huntsville, AL 35811",4,3,"2,574"
"$251,875","115 Pomelo St, Huntsville, AL 35811",3,3,"2,109"
"$232,725","205 Oracle Cir, Huntsville, AL 35811",3,2,"1,830"
"$185,000","110 Dove Haven Ln, Hendersonville, NC 28791",2,1,"1,239"
"$182,900","903 6th Ave W, Lemmon, SD 57638",4,3,"2,992"
"$224,900","3047 N 121st St, Wauwatosa, WI 53222",3,2,"1,925"
"$184,555","8941 Broken Spoke Dr, Lincoln, NE 68507",3,3,"1,739"
"$387,500","1156 Abbott Ln, Sun Prairie, WI 53590",3,3,"2,281"
"$200,000","4510 N Key Dr APT 303, North Fort Myers, FL 33903",2,2,"1,058"
"$239,900","106 Traders Station Rd, Summerville, SC 29486",4,3,"1,788"
"$379,500","1301 Madeline Dr, El Paso, TX 79902",6,3,"3,458"
"$87,000","5700 Evanbrook Ter, Oklahoma City, OK 73135",3,2,"1,120"
"$85,000","3031 W Monroe St, Sandusky, OH 44870",3,2,"1,392"
"$489,000","1613 Butch Cassidy Trl, Wimauma, FL 33598",3,3,"1,701"
"$24,900","122 Cathedral Dr LOT 8, Crossville, TN 38558",0.31,Null,Null
"$149,900","149 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$247,000","3953 Ambrose Ct, Ellenwood, GA 30294",4,3,"3,044"
"$219,900","6154 3rd Ave, Lucerne, CA 95458",3,3,"1,512"
"$155,000","706 Huval Dr, Broussard, LA 70518",3,2,"1,381"
"$750,000","3281 Arden Dr, Woodbury, MN 55129",5,5,"4,474"
"$335,000","1399 Cooper Dr, Naples, FL 34103",3,2,864
"$220,000","2904 Crossroads Dr, Longview, TX 75605",3,2,"2,211"
"$299,000","2517 Glenkirk Dr, Burlington, NC 27215",3,3,"2,385"
"$89,500","907 Leggett Rd, Rocky Mount, NC 27801",2,2,"1,680"
"$235,900","3632 Avon Dr, Woodbury, MN 55125",2,2,"1,556"
"$22,900","NULL-TBD8 Spruce St, Fountain City, WI 54629",--,Null,Null
"$20,900","NULL-TBD2 Spruce St, Fountain City, WI 54629",--,Null,Null
"$200,000","Grassy Poin, Cook, MN 55723",--,Null,Null
"$105,000","219 40th Street Dr SE APT 206, Cedar Rapids, IA 52403",2,1,"1,100"
"$80,000","8104 Apple Tree Ln, Waterford, WI 53185",3,1,"1,176"
price,address,bds,ba,sqft
"Est. $161,089","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $232,495","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$169,900","2004 Casadel Ave, Baltimore, MD 21230",4,2,"1,208"
"$535,090","527 Woodsy Pine Ct, Conroe, TX",5,5,"3,762"
"$247,000","12 Ingerson Rd, Ashby, MA 01431",3,2,"1,865"
"$6,900","0 Hekili Dr, Bastrop, TX 78602","10,802",Null,Null
"$299,900","1654 E Joseph Way, Gilbert, AZ 85295",4,3.5,"2,102"
"$251,875","115 Pomelo St, Huntsville, AL 35811",3,3,"2,109"
"$265,765","117 Pomelo St, Huntsville, AL 35811",4,3,"2,574"
"$232,725","205 Oracle Cir, Huntsville, AL 35811",3,2,"1,830"
"$1,650,000","3690 Buck Island Dr, Guntersville, AL 35976",4,6,"4,775"
"$185,000","110 Dove Haven Ln, Hendersonville, NC 28791",2,1,"1,239"
"$182,900","903 6th Ave W, Lemmon, SD 57638",4,3,"2,992"
"$224,900","3047 N 121st St, Wauwatosa, WI 53222",3,2,"1,925"
"$184,555","8941 Broken Spoke Dr, Lincoln, NE 68507",3,3,"1,739"
"$387,500","1156 Abbott Ln, Sun Prairie, WI 53590",3,3,"2,281"
"$200,000","4510 N Key Dr APT 303, North Fort Myers, FL 33903",2,2,"1,058"
"$239,900","106 Traders Station Rd, Summerville, SC 29486",4,3,"1,788"
"$379,500","1301 Madeline Dr, El Paso, TX 79902",6,3,"3,458"
"$87,000","5700 Evanbrook Ter, Oklahoma City, OK 73135",3,2,"1,120"
"$85,000","3031 W Monroe St, Sandusky, OH 44870",3,2,"1,392"
"$489,000","1613 Butch Cassidy Trl, Wimauma, FL 33598",3,3,"1,701"
"$24,900","122 Cathedral Dr LOT 8, Crossville, TN 38558",0.31,Null,Null
"$149,900","149 Mclean Rd, Milner, GA 30257",3,2,"1,296"
"$247,000","3953 Ambrose Ct, Ellenwood, GA 30294",4,3,"3,044"
"$219,900","6154 3rd Ave, Lucerne, CA 95458",3,3,"1,512"
"$155,000","706 Huval Dr, Broussard, LA 70518",3,2,"1,381"
"$750,000","3281 Arden Dr, Woodbury, MN 55129",5,5,"4,474"
"$335,000","1399 Cooper Dr, Naples, FL 34103",3,2,864
"$220,000","2904 Crossroads Dr, Longview, TX 75605",3,2,"2,211"
"$299,000","2517 Glenkirk Dr, Burlington, NC 27215",3,3,"2,385"
"$89,500","907 Leggett Rd, Rocky Mount, NC 27801",2,2,"1,680"
"$235,900","3632 Avon Dr, Woodbury, MN 55125",2,2,"1,556"
"$22,900","NULL-TBD8 Spruce St, Fountain City, WI 54629",--,Null,Null
"$20,900","NULL-TBD2 Spruce St, Fountain City, WI 54629",--,Null,Null
"$200,000","Grassy Poin, Cook, MN 55723",--,Null,Null
"$105,000","219 40th Street Dr SE APT 206, Cedar Rapids, IA 52403",2,1,"1,100"
"$80,000","8104 Apple Tree Ln, Waterford, WI 53185",3,1,"1,176"
"Est. $161,089","706 W Ringwood Rd, Mchenry, IL 60051",4,1.5,"1,248"
"Est. $232,495","998 Butler Dr, Crystal Lake, IL 60014",4,3,"2,057"
"Est. $173,767","169 S Madison St, Oswego, IL 60543",--,--,"1,744"
$--,"135 Bryant St, Battle Creek, MI 49017",--,--,--
"$169,900","2004 Casadel Ave, Baltimore, MD 21230",4,2,"1,208"
"$535,090","527 Woodsy Pine Ct, Conroe, TX",5,5,"3,762"
"$247,000","12 Ingerson Rd, Ashby, MA 01431",3,2,"1,865"
"$6,900","0 Hekili Dr, Bastrop, TX 78602","10,802",Null,Null
"$299,900","1654 E Joseph Way, Gilbert, AZ 85295",4,3.5,"2,102"
"$251,875","115 Pomelo St, Huntsville, AL 35811",3,3,"2,109"
"$265,765","117 Pomelo St, Huntsville, AL 35811",4,3,"2,574"
"$232,725","205 Oracle Cir, Huntsville, AL 35811",3,2,"1,830"
"$1,650,000","3690 Buck Island Dr, Guntersville, AL 35976",4,6,"4,775"
"$185,000","110 Dove Haven Ln, Hendersonville, NC 28791",2,1,"1,239"
"$182,900","903 6th Ave W, Lemmon, SD 57638",4,3,"2,992"
"$224,900","3047 N 121st St, Wauwatosa, WI 53222",3,2,"1,925"
